job_id,submit_time,wait_time,runtime,allocated_CPUs,avg_CPU_time_used,used_memory,requested_CPUs,requested_time,requested_memory,status,user_id,group_id,executable_number,queue_number,partition_number,preceding_job_number,think_time_from_preceding_job,CPU_time,start_time,end_time,num_running_jobs,running_job_requested_CPUs,running_job_requested_CPU_time,running_job_requested_wallclock_limit,running_job_nodes_assigned,running_job_mean_CPUs,running_job_mean_CPU_time,running_job_mean_wallclock_limit,elapsed_runtime_total,elapsed_runtime_mean,num_waiting_jobs,waiting_job_requested_CPUs,waiting_job_requested_CPU_time,waiting_job_requested_wallclock_limit,waiting_job_mean_CPUs,waiting_job_mean_CPU_time,waiting_job_mean_wallclock_limit,elapsed_waiting_time_total,elapsed_waiting_time_mean,should_wait_runtime_predicted,should_wait_runtime_actual,should_wait_runtime_predicted_5,should_wait_runtime_predicted_10,should_wait_runtime_predicted_15,should_wait_runtime_predicted_30,should_wait_runtime_predicted_60
24,18359719,8556,665,4096,-1,-1,4096,10800,-1,-1,73,-1,-1,2,-1,-1,-1,44236800,18368275,18368940,12,49920,550963200,296700,,4160,45913600,24725,113971,9497.583333,21,197632,4051353600,741600,9411.047619,192921600,35314.28571,774746,36892.66667,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
25,18359721,8519,733,8192,-1,-1,8192,3600,-1,-1,73,-1,-1,2,-1,-1,-1,29491200,18368240,18368973,12,49920,550963200,296700,,4160,45913600,24725,113995,9499.583333,22,201728,4095590400,752400,9169.454545,186163200,34200,774790,35217.72727,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
26,18359722,19933,1241,16384,-1,-1,16384,3600,-1,-1,73,-1,-1,2,-1,-1,-1,58982400,18379655,18380896,12,49920,550963200,296700,,4160,45913600,24725,114007,9500.583333,23,209920,4125081600,756000,9126.956522,179351373.9,32869.56522,774813,33687.52174,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
27,18359763,7,562,512,-1,-1,512,3600,-1,-1,73,-1,-1,3,-1,-1,-1,1843200,18359770,18360332,13,50944,554649600,300300,,3918.769231,42665353.85,23100,114537,8810.538462,23,225280,4180377600,756000,9794.782609,181755547.8,32869.56522,775751,33728.30435,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28,18359792,2178,310,2048,-1,-1,2048,10800,-1,-1,73,-1,-1,2,-1,-1,-1,22118400,18361970,18362280,14,51456,556492800,303900,,3675.428571,39749485.71,21707.14286,114936,8209.714286,23,225280,4180377600,756000,9794.782609,181755547.8,32869.56522,776418,33757.30435,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
29,18359858,2434,1511,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18362292,18363803,14,51456,622848000,336300,,3675.428571,44489142.86,24021.42857,114338,8167,23,225280,4114022400,723600,9794.782609,178870539.1,31460.86957,769005,33435,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30,18360114,612,2161,2048,-1,-1,512,5400,-1,-1,17,-1,-1,2,-1,-1,-1,2764800,18360726,18362887,14,51456,622848000,336300,,3675.428571,44489142.86,24021.42857,117922,8423,24,227328,4136140800,734400,9472,172339200,30600,775149,32297.875,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
31,18360349,2552,1522,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18362901,18364423,13,49920,643123200,365100,,3840,49471015.38,28084.61538,119082,9160.153846,24,226816,4094668800,696600,9450.666667,170611200,29025,774746,32281.08333,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
32,18360477,2522,1500,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18362999,18364499,12,47872,554649600,321900,,3989.333333,46220800,26825,118546,9878.833333,24,226816,4094668800,696600,9450.666667,170611200,29025,776350,32347.91667,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
33,18360502,7796,10884,8192,-1,-1,2048,10800,-1,-1,147,-1,-1,2,-1,-1,-1,22118400,18368298,18379182,13,48896,598886400,365100,,3761.230769,46068184.62,28084.61538,118867,9143.615385,24,227840,4072550400,664200,9493.333333,169689600,27675,770617,32109.04167,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
34,18360824,22,160,256,-1,-1,256,300,-1,-1,133,-1,-1,3,-1,-1,-1,76800,18360846,18361006,12,47360,553728000,323700,,3946.666667,46144000,26975,121564,10130.33333,24,229376,4091904000,669600,9557.333333,170496000,27900,777957,32414.875,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35,18361015,7323,18071,8192,-1,-1,2048,18000,-1,-1,147,-1,-1,2,-1,-1,-1,36864000,18368338,18386409,11,47104,553267200,321900,,4282.181818,50297018.18,29263.63636,121838,11076.18182,24,229376,4091904000,669600,9557.333333,170496000,27900,782541,32605.875,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36,18362057,1756,1575,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18363813,18365388,11,47104,553267200,321900,,4282.181818,50297018.18,29263.63636,131798,11981.63636,24,229376,4106649600,676800,9557.333333,171110400,28200,806326,33596.91667,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
37,18362734,15,3938,256,-1,-1,64,3600,-1,-1,123,-1,-1,3,-1,-1,-1,230400,18362749,18366687,11,47104,553267200,321900,,4282.181818,50297018.18,29263.63636,138923,12629.36364,24,229376,4106649600,676800,9557.333333,171110400,28200,820375,34182.29167,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
38,18362940,7530,43267,2048,-1,-1,2048,43200,-1,-1,3,-1,-1,2,-1,-1,-1,88473600,18370470,18413737,12,48704,572851200,330900,,4058.666667,47737600,27575,139205,11600.41667,23,227328,4084531200,666000,9883.826087,177588313,28956.52174,822728,35770.78261,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
39,18363154,5207,4839,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368361,18373200,12,56896,545817600,298800,,4741.333333,45484800,24900,94976,7914.666667,22,186368,4003430400,694800,8471.272727,181974109.1,31581.81818,797853,36266.04545,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
40,18363155,5220,4381,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368375,18372756,12,56896,545817600,298800,,4741.333333,45484800,24900,94988,7915.666667,23,188416,4030464000,708000,8192,175237565.2,30782.6087,797876,34690.26087,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
41,18363156,5234,4179,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368390,18372569,12,56896,545817600,298800,,4741.333333,45484800,24900,95000,7916.666667,24,190464,4057497600,721200,7936,169062400,30050,797900,33245.83333,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
42,18363157,5247,4633,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368404,18373037,12,56896,545817600,298800,,4741.333333,45484800,24900,95012,7917.666667,25,192512,4084531200,734400,7700.48,163381248,29376,797925,31917,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
43,18363158,5358,4141,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368516,18372657,12,56896,545817600,298800,,4741.333333,45484800,24900,95024,7918.666667,26,194560,4111564800,747600,7483.076923,158137107.7,28753.84615,797951,30690.42308,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
44,18363159,5370,4367,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368529,18372896,12,56896,545817600,298800,,4741.333333,45484800,24900,95036,7919.666667,27,196608,4138598400,760800,7281.777778,153281422.2,28177.77778,797978,29554.74074,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
45,18363160,5384,4059,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368544,18372603,12,56896,545817600,298800,,4741.333333,45484800,24900,95048,7920.666667,28,198656,4165632000,774000,7094.857143,148772571.4,27642.85714,798006,28500.21429,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
46,18363161,5395,4794,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368556,18373350,12,56896,545817600,298800,,4741.333333,45484800,24900,95060,7921.666667,29,200704,4192665600,787200,6920.827586,144574675.9,27144.82759,798035,27518.44828,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
47,18363162,5532,8327,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368694,18377021,12,56896,545817600,298800,,4741.333333,45484800,24900,95072,7922.666667,30,202752,4219699200,800400,6758.4,140656640,26680,798065,26602.16667,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
48,18363164,5800,4625,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368964,18373589,12,56896,545817600,298800,,4741.333333,45484800,24900,95096,7924.666667,31,204800,4246732800,813600,6606.451613,136991380.6,26245.16129,798127,25746.03226,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
49,18363165,5826,4964,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18368991,18373955,12,56896,545817600,298800,,4741.333333,45484800,24900,95108,7925.666667,32,206848,4273766400,826800,6464,133555200,25837.5,798159,24942.46875,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
50,18363166,5838,4520,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18369004,18373524,12,56896,545817600,298800,,4741.333333,45484800,24900,95120,7926.666667,33,208896,4300800000,840000,6330.181818,130327272.7,25454.54545,798192,24187.63636,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
51,18363167,5849,4420,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18369016,18373436,12,56896,545817600,298800,,4741.333333,45484800,24900,95132,7927.666667,34,210944,4327833600,853200,6204.235294,127289223.5,25094.11765,798226,23477.23529,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
52,18363168,5861,5012,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18369029,18374041,12,56896,545817600,298800,,4741.333333,45484800,24900,95144,7928.666667,35,212992,4354867200,866400,6085.485714,124424777.1,24754.28571,798261,22807.45714,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
53,18363169,6291,4703,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18369460,18374163,12,56896,545817600,298800,,4741.333333,45484800,24900,95156,7929.666667,36,215040,4381900800,879600,5973.333333,121719466.7,24433.33333,798297,22174.91667,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
54,18363170,6303,6659,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18369473,18376132,12,56896,545817600,298800,,4741.333333,45484800,24900,95168,7930.666667,37,217088,4408934400,892800,5867.243243,119160389.2,24129.72973,798334,21576.59459,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
55,18363171,6325,5819,2048,-1,-1,2048,13200,-1,-1,197,-1,-1,2,-1,-1,-1,27033600,18369496,18375315,12,56896,545817600,298800,,4741.333333,45484800,24900,95180,7931.666667,38,219136,4435968000,906000,5766.736842,116736000,23842.10526,798372,21009.78947,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
56,18363511,13,1641,256,-1,-1,96,3600,-1,-1,228,-1,-1,3,-1,-1,-1,345600,18363524,18365165,12,56896,545817600,298800,,4741.333333,45484800,24900,99260,8271.666667,39,221184,4463001600,919200,5671.384615,114435938.5,23569.23077,811632,20811.07692,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57,18363879,1528,1741,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18365407,18367148,13,56992,546163200,302400,,4384,42012553.85,23261.53846,102510,7885.384615,38,219136,4440883200,908400,5766.736842,116865347.4,23905.26316,824162,21688.47368,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
58,18364233,11,1177,1024,-1,-1,256,3600,-1,-1,17,-1,-1,3,-1,-1,-1,921600,18364244,18365421,13,56992,546163200,302400,,4384,42012553.85,23261.53846,107112,8239.384615,39,221184,4463001600,919200,5671.384615,114435938.5,23569.23077,837968,21486.35897,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
59,18364492,2688,1502,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18367180,18368682,14,57248,598694400,331200,,4089.142857,42763885.71,23657.14286,109196,7799.714286,38,219136,4389273600,883200,5766.736842,115507200,23242.10526,834698,21965.73684,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
60,18364620,3692,1744,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18368312,18370056,14,57248,665049600,363600,,4089.142857,47503542.86,25971.42857,109481,7820.071429,38,219136,4322918400,850800,5766.736842,113761010.5,22389.47368,833066,21922.78947,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
61,18364881,4628,851,2048,-1,-1,2048,43200,-1,-1,13,-1,-1,2,-1,-1,-1,88473600,18369509,18370360,14,57248,665049600,363600,,4089.142857,47503542.86,25971.42857,113135,8081.071429,39,221184,4345036800,861600,5671.384615,111411200,22092.30769,843245,21621.66667,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
62,18365487,2838,1731,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18368325,18370056,12,89664,1047168000,360000,,7472,87264000,30000,114861,9571.75,38,147456,3880550400,886800,3880.421053,102119747.4,23336.84211,813705,21413.28947,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
63,18366476,1776,1186,8192,-1,-1,8192,1800,-1,-1,22,-1,-1,2,-1,-1,-1,14745600,18368252,18369438,12,92736,1179878400,360000,,7728,98323200,30000,97526,8127.166667,38,145408,3725721600,854400,3826.526316,98045305.26,22484.21053,754281,19849.5,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
64,18366525,9,164,256,-1,-1,1,360,-1,-1,108,-1,-1,3,-1,-1,-1,360,18366534,18366698,12,92736,1179878400,360000,,7728,98323200,30000,98114,8176.166667,39,153600,3740467200,856200,3938.461538,95909415.38,21953.84615,756192,19389.53846,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65,18366937,12,1657,1024,-1,-1,256,3600,-1,-1,17,-1,-1,3,-1,-1,-1,921600,18366949,18368606,11,92672,1179648000,356400,,8424.727273,107240727.3,32400,98870,8988.181818,39,153600,3740467200,856200,3938.461538,95909415.38,21953.84615,772260,19801.53846,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
66,18367187,1764,1496,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18368951,18370447,12,92928,1180569600,360000,,7744,98380800,30000,100085,8340.416667,38,151552,3718348800,845400,3988.210526,97851284.21,22247.36842,779315,20508.28947,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
67,18367338,13,2499,256,-1,-1,64,3600,-1,-1,123,-1,-1,3,-1,-1,-1,230400,18367351,18369850,12,92928,1180569600,360000,,7744,98380800,30000,101897,8491.416667,39,153600,3740467200,856200,3938.461538,95909415.38,21953.84615,785204,20133.4359,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68,18367949,10,820,256,-1,-1,60,3600,-1,-1,210,-1,-1,3,-1,-1,-1,216000,18367959,18368779,13,92992,1180800000,363600,,7153.230769,90830769.23,27969.23077,109827,8448.230769,39,153600,3740467200,856200,3938.461538,95909415.38,21953.84615,809033,20744.4359,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
69,18368063,17198,1976,65536,-1,-1,65536,6000,-1,-1,93,-1,-1,2,-1,-1,-1,393216000,18385261,18387237,14,93052,1181016000,367200,,6646.571429,84358285.71,26228.57143,111413,7958.071429,39,153600,3740467200,856200,3938.461538,95909415.38,21953.84615,813479,20858.4359,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
70,18368768,1617,1525,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18370385,18371910,29,82556,1769918400,606600,,2846.758621,61031668.97,20917.24138,101561,3502.103448,21,151552,2902425600,558000,7216.761905,138210742.9,26571.42857,369889,17613.7619,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
71,18368781,22069,1223,65536,-1,-1,16384,2700,-1,-1,143,-1,-1,2,-1,-1,-1,44236800,18390850,18392073,28,82496,1769702400,603000,,2946.285714,63203657.14,21535.71429,101116,3611.285714,22,153600,2924544000,568800,6981.818182,132933818.2,25854.54545,370175,16826.13636,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
72,18369077,3,165,256,-1,-1,256,300,-1,-1,133,-1,-1,3,-1,-1,-1,76800,18369080,18369245,32,82496,1853260800,665400,,2578,57914400,20793.75,108272,3383.5,17,157696,2811494400,494700,9276.235294,165382023.5,29100,345538,20325.76471,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
73,18369207,4,888,1024,-1,-1,256,3600,-1,-1,210,-1,-1,3,-1,-1,-1,921600,18369211,18370099,33,82752,1853337600,665700,,2507.636364,56161745.45,20172.72727,112559,3410.878788,17,157696,2811494400,494700,9276.235294,165382023.5,29100,347748,20455.76471,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
74,18369252,3418,10155,2048,-1,-1,2035,18000,-1,-1,16,-1,-1,2,-1,-1,-1,36630000,18372670,18382825,33,82752,1854182400,669000,,2507.636364,56187345.45,20272.72727,113913,3451.909091,17,157696,2811494400,494700,9276.235294,165382023.5,29100,348513,20500.76471,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
75,18369476,66669,4362,65536,-1,-1,32768,4200,-1,-1,143,-1,-1,2,-1,-1,-1,137625600,18436145,18440507,34,78656,1893504000,693600,,2313.411765,55691294.12,20400,120100,3532.352941,16,155635,2794057200,486300,9727.1875,174628575,30393.75,339932,21245.75,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
76,18369576,6,170,256,-1,-1,256,300,-1,-1,133,-1,-1,3,-1,-1,-1,76800,18369582,18369752,36,82752,2009011200,750000,,2298.666667,55805866.67,20833.33333,123647,3434.638889,15,184307,2816175600,434100,12287.13333,187745040,28940,330532,22035.46667,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77,18369592,11342,4288,32768,-1,-1,32768,4200,-1,-1,143,-1,-1,2,-1,-1,-1,137625600,18380934,18385222,37,83008,2009088000,750300,,2243.459459,54299675.68,20278.37838,124233,3357.648649,15,184307,2816175600,434100,12287.13333,187745040,28940,330772,22051.46667,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
78,18369710,7587,3002,8192,-1,-1,8192,5400,-1,-1,22,-1,-1,2,-1,-1,-1,44236800,18377297,18380299,37,83008,2009088000,750300,,2243.459459,54299675.68,20278.37838,128599,3475.648649,16,217075,2953801200,438300,13567.1875,184612575,27393.75,332660,20791.25,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
79,18369877,21,157,256,-1,-1,256,300,-1,-1,133,-1,-1,3,-1,-1,-1,76800,18369898,18370055,35,82688,2008780800,746400,,2362.514286,57393737.14,21325.71429,131957,3770.2,17,225267,2998038000,443700,13251,176355176.5,26100,335499,19735.23529,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,18370028,3,340,256,-1,-1,32,3600,-1,-1,16,-1,-1,3,-1,-1,-1,115200,18370031,18370371,36,82944,2008857600,746700,,2304,55801600,20741.66667,137372,3815.888889,17,225267,2998038000,443700,13251,176355176.5,26100,338066,19886.23529,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
81,18370100,4,1642,2048,-1,-1,512,3600,-1,-1,210,-1,-1,3,-1,-1,-1,1843200,18370104,18371746,34,82464,2140684800,768000,,2425.411765,62961317.65,22588.23529,135400,3982.352941,16,221171,2821090800,400500,13823.1875,176318175,25031.25,324134,20258.375,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82,18370107,1811,1519,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18371918,18373437,35,82976,2142528000,771600,,2370.742857,61215085.71,22045.71429,135641,3875.457143,16,221171,2821090800,400500,13823.1875,176318175,25031.25,324246,20265.375,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
83,18370114,2470,1501,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18372584,18374085,35,82976,2142528000,771600,,2370.742857,61215085.71,22045.71429,135886,3882.457143,17,223219,2843209200,411300,13130.52941,167247600,24194.11765,324365,19080.29412,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
84,18370120,20,24,256,-1,-1,256,300,-1,-1,133,-1,-1,3,-1,-1,-1,76800,18370140,18370164,35,82976,2142528000,771600,,2370.742857,61215085.71,22045.71429,136096,3888.457143,18,225267,2865327600,422100,12514.83333,159184866.7,23450,324473,18026.27778,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85,18370423,10,153,256,-1,-1,256,300,-1,-1,133,-1,-1,3,-1,-1,-1,76800,18370433,18370586,34,82944,2076057600,735600,,2439.529412,61060517.65,21635.29412,145433,4277.441176,17,223219,2843209200,411300,13130.52941,167247600,24194.11765,328272,19310.11765,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86,18370484,2138,1507,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18372622,18374129,35,83200,2142489600,768300,,2377.142857,61213988.57,21951.42857,146039,4172.542857,16,221171,2754735600,368100,13823.1875,172170975,23006.25,321765,20110.3125,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
87,18370509,12358,4075,2048,-1,-1,2035,18000,-1,-1,16,-1,-1,2,-1,-1,-1,36630000,18382867,18386942,35,83200,2142489600,768300,,2377.142857,61213988.57,21951.42857,146914,4197.542857,17,223219,2776854000,378900,13130.52941,163344352.9,22288.23529,322190,18952.35294,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
88,18370541,30915,34544,4096,-1,-1,4096,43200,-1,-1,120,-1,-1,2,-1,-1,-1,176947200,18401456,18436000,35,83200,2142489600,768300,,2377.142857,61213988.57,21951.42857,148034,4229.542857,18,225254,2813484000,396900,12514.11111,156304666.7,22050,322766,17931.44444,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
89,18371006,6,152,256,-1,-1,256,300,-1,-1,133,-1,-1,3,-1,-1,-1,76800,18371012,18371164,34,82944,2142412800,768000,,2439.529412,63012141.18,22588.23529,163736,4815.764706,19,229350,2990431200,440100,12071.05263,157391115.8,23163.15789,331601,17452.68421,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90,18371334,3,2423,256,-1,-1,64,3600,-1,-1,123,-1,-1,3,-1,-1,-1,230400,18371337,18373760,34,82944,2142412800,768000,,2439.529412,63012141.18,22588.23529,174888,5143.764706,19,229350,2990431200,440100,12071.05263,157391115.8,23163.15789,337833,17780.68421,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
91,18371367,9,26,256,-1,-1,64,900,-1,-1,22,-1,-1,3,-1,-1,-1,57600,18371376,18371402,35,83008,2142643200,771600,,2371.657143,61218377.14,22045.71429,176040,5029.714286,19,229350,2990431200,440100,12071.05263,157391115.8,23163.15789,338460,17813.68421,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92,18371525,1408,201,2048,-1,-1,2024,18000,-1,-1,16,-1,-1,2,-1,-1,-1,36432000,18372933,18373134,35,83008,2142643200,771600,,2371.657143,61218377.14,22045.71429,181570,5187.714286,19,229350,2990431200,440100,12071.05263,157391115.8,23163.15789,341462,17971.68421,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
93,18371530,1524,211,2048,-1,-1,2024,18000,-1,-1,16,-1,-1,2,-1,-1,-1,36432000,18373054,18373265,35,83008,2142643200,771600,,2371.657143,61218377.14,22045.71429,181745,5192.714286,20,231374,3026863200,458100,11568.7,151343160,22905,341562,17078.1,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
94,18371552,7,25,256,-1,-1,64,900,-1,-1,22,-1,-1,3,-1,-1,-1,57600,18371559,18371584,35,83008,2142643200,771600,,2371.657143,61218377.14,22045.71429,182515,5214.714286,21,233398,3063295200,476100,11114.19048,145871200,22671.42857,342024,16286.85714,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
95,18371637,20,198,256,-1,-1,64,900,-1,-1,22,-1,-1,3,-1,-1,-1,57600,18371657,18371855,35,83008,2142643200,771600,,2371.657143,61218377.14,22045.71429,185490,5299.714286,21,233398,3063295200,476100,11114.19048,145871200,22671.42857,343809,16371.85714,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
96,18371652,18,359,256,-1,-1,256,300,-1,-1,133,-1,-1,3,-1,-1,-1,76800,18371670,18372029,35,83008,2142643200,771600,,2371.657143,61218377.14,22045.71429,186015,5314.714286,22,233462,3063352800,477000,10611.90909,139243309.1,21681.81818,344139,15642.68182,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
97,18371735,44,552,2048,-1,-1,2048,3600,-1,-1,210,-1,-1,3,-1,-1,-1,7372800,18371779,18372331,37,83328,2142777600,772800,,2252.108108,57912908.11,20886.48649,189063,5109.810811,21,233398,3063295200,476100,11114.19048,145871200,22671.42857,345867,16469.85714,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
98,18371944,827,1510,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18372771,18374281,36,84800,2148249600,771900,,2355.555556,59673600,21441.66667,193301,5369.472222,20,231350,3041176800,465300,11567.5,152058840,23265,348419,17420.95,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
99,18372040,9,206,512,-1,-1,128,900,-1,-1,22,-1,-1,3,-1,-1,-1,115200,18372049,18372255,35,84544,2148172800,771600,,2415.542857,61376365.71,22045.71429,196387,5611.057143,21,233398,3063295200,476100,11114.19048,145871200,22671.42857,350435,16687.38095,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100,18372282,23,1208,1024,-1,-1,996,3600,-1,-1,210,-1,-1,3,-1,-1,-1,3585600,18372305,18373513,35,84544,2148172800,771600,,2415.542857,61376365.71,22045.71429,204857,5853.057143,21,233398,3063295200,476100,11114.19048,145871200,22671.42857,355517,16929.38095,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101,18373092,60,18080,2048,-1,-1,2048,18000,-1,-1,3,-1,-1,2,-1,-1,-1,36864000,18373152,18391232,35,83431,2158033200,778800,,2383.742857,61658091.43,22251.42857,206805,5908.714286,15,221171,2887446000,389700,14744.73333,192496400,25980,358824,23921.6,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
102,18373474,7,3669,2048,-1,-1,512,3600,-1,-1,210,-1,-1,3,-1,-1,-1,1843200,18373481,18377150,29,71191,1974577200,688800,,2454.862069,68088868.97,23751.72414,184887,6375.413793,15,221171,2887446000,389700,14744.73333,192496400,25980,364554,24303.6,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
103,18373525,7,1512,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18373532,18375044,28,68659,1945801200,675600,,2452.107143,69492900,24128.57143,180669,6452.464286,15,221171,2887446000,389700,14744.73333,192496400,25980,365319,24354.6,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
